age,income,gender_male,race_Non-Hispanic Asian,race_Non-Hispanic Black,race_Non-Hispanic White,race_Other Hispanic,race_Other Race,education_College graduate or above,education_High school graduate/GED or equivalent,education_Less than 9th grade,education_Some college or AA degree,marital_status_Never married,marital_status_Widowed/Divorced/Separated,num_meals_not_home,num_meals_fast_food,num_ready_foods_30_days,num_frozen_foods_30_days
24,2.57,0,0,0,1,0,0,1,0,0,0,1,0,3,1,0,0
32,3.66,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
48,1.49,1,0,0,1,0,0,0,0,0,1,0,0,4,4,0,0
80,1.15,0,0,1,0,0,0,0,1,0,0,0,1,7,2,0,0
76,2.77,1,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0
55,5.0,0,0,0,1,0,0,1,0,0,0,0,0,4,0,2,0
56,5.0,0,0,0,1,0,0,0,0,0,1,0,0,4,2,5,2
39,0.49,1,0,0,1,0,0,0,0,0,1,0,1,4,4,2,5
44,2.03,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
42,0.91,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
78,4.25,1,0,0,1,0,0,1,0,0,0,0,0,0,0,4,12
54,0.88,0,0,1,0,0,0,0,0,0,1,1,0,10,0,4,2
33,0.6,0,0,0,1,0,0,1,0,0,0,0,1,4,4,1,3
46,0.1,1,0,0,0,1,0,0,1,0,0,0,0,12,0,2,4
74,5.0,0,0,0,0,0,1,0,0,0,1,0,0,8,0,5,2
80,1.46,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0
75,2.8,0,0,0,1,0,0,0,0,0,1,0,1,3,0,3,20
63,2.31,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
26,2.82,1,0,0,0,0,0,0,0,0,1,0,0,10,9,15,0
23,2.65,0,0,0,0,1,0,0,0,0,1,0,0,20,7,60,60
49,1.02,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
54,5.0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,3
62,2.3,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1
33,5.0,1,0,1,0,0,0,0,0,0,1,1,0,3,3,4,2
63,3.31,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
36,5.0,0,0,0,1,0,0,0,0,0,1,0,1,5,2,0,0
68,2.88,0,0,0,1,0,0,0,1,0,0,0,0,2,2,0,0
74,4.26,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,2
63,5.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2,5
68,0.77,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
57,3.43,1,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0
30,3.43,1,0,0,0,1,0,0,0,0,1,0,0,6,2,0,0
60,5.0,1,1,0,0,0,0,1,0,0,0,0,0,9,0,0,0
54,5.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
56,5.0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0
78,2.72,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0
49,1.91,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
27,4.22,1,0,0,0,1,0,0,0,0,1,0,0,10,7,2,0
41,1.56,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
73,2.26,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
62,1.56,1,0,0,1,0,0,0,0,0,1,0,0,3,1,0,3
68,0.36,1,0,1,0,0,0,0,1,0,0,0,0,8,8,0,2
64,5.0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,10
26,3.29,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0
25,1.66,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
71,1.54,1,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0
54,5.0,1,0,0,1,0,0,1,0,0,0,0,0,5,0,0,0
51,2.0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,21,0
69,5.0,1,0,1,0,0,0,0,0,0,1,0,0,10,5,0,0
60,1.21,0,0,0,1,0,0,0,0,0,1,0,1,3,1,8,10
67,5.0,0,0,1,0,0,0,1,0,0,0,0,1,7,5,1,5
36,5.0,0,0,0,1,0,0,1,0,0,0,0,0,2,1,0,1
79,2.84,0,0,0,1,0,0,0,1,0,0,0,0,2,2,1,3
76,3.04,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0
24,0.87,0,0,0,1,0,0,0,0,1,0,0,0,3,3,0,3
45,1.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
73,5.0,1,0,0,1,0,0,1,0,0,0,0,0,4,0,2,2
46,5.0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,4
22,2.54,1,0,0,0,0,0,0,0,0,1,1,0,13,13,0,0
34,0.83,0,0,0,1,0,0,0,0,0,1,0,1,2,2,0,1
61,1.44,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,5
30,0.99,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
66,4.78,0,1,0,0,0,0,1,0,0,0,0,1,0,0,10,0
79,2.46,1,0,0,1,0,0,0,0,0,1,0,0,2,1,1,0
63,2.31,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
22,1.2,1,0,1,0,0,0,0,0,0,0,1,0,2,2,0,1
42,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2.29,0,1,0,0,0,0,0,0,0,1,0,0,3,3,0,7
28,0.58,0,0,1,0,0,0,0,0,0,1,1,0,3,3,1,1
22,1.24,1,0,0,1,0,0,0,0,0,1,0,0,12,10,0,0
46,3.88,0,0,1,0,0,0,0,0,0,1,0,0,4,4,3,0
57,5.0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
69,1.57,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0
38,1.24,1,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0
52,1.9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20,0.05,0,0,1,0,0,0,0,0,0,0,0,0,3,3,2,7
76,5.0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0
78,2.43,0,0,0,1,0,0,0,0,0,1,0,0,2,1,0,1
24,1.82,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,1
32,1.77,1,0,1,0,0,0,1,0,0,0,1,0,12,12,0,0
75,3.04,1,0,0,1,0,0,0,1,0,0,0,0,2,2,4,7
69,0.0,1,1,0,0,0,0,0,1,0,0,0,0,4,4,0,0
60,5.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
54,3.59,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
80,1.03,1,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0
41,4.4,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
34,0.1,1,0,1,0,0,0,0,1,0,0,1,0,4,2,4,0
41,0.72,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2
64,1.66,0,0,0,1,0,0,0,0,0,1,0,1,4,4,0,1
75,3.08,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27,0.04,0,0,1,0,0,0,0,1,0,0,1,0,7,5,2,1
54,3.59,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0
42,5.0,1,0,0,1,0,0,1,0,0,0,0,0,2,0,0,1
80,2.07,1,0,0,1,0,0,0,1,0,0,0,0,3,1,85,6
80,1.24,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,5
49,5.0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,1,1
42,1.54,1,0,1,0,0,0,0,0,0,1,0,1,7,7,5,15
54,1.6,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
28,1.42,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,2
80,1.75,1,0,0,1,0,0,0,0,0,0,0,0,4,4,0,21
70,5.0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,21,1
80,3.34,0,0,1,0,0,0,0,0,0,1,0,1,0,0,3,1
20,0.49,1,0,0,1,0,0,0,1,0,0,1,0,10,10,0,0
42,2.15,1,0,1,0,0,0,0,0,0,0,1,0,3,3,0,0
64,4.16,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,3
61,0.96,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1
58,5.0,1,0,1,0,0,0,0,1,0,0,0,1,7,5,15,3
33,1.99,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
21,1.11,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0
55,2.36,0,0,0,1,0,0,0,1,0,0,0,1,4,4,0,1
70,2.96,0,0,0,1,0,0,0,0,0,1,0,1,5,0,0,0
70,0.64,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
80,5.0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,15
28,3.29,1,0,0,0,0,0,0,0,0,1,1,0,12,6,10,10
63,5.0,0,1,0,0,0,0,1,0,0,0,0,0,2,2,2,0
80,2.32,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0
21,0.87,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,3
51,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
43,4.0,1,0,1,0,0,0,0,0,0,1,1,0,5,0,10,0
62,0.91,0,0,1,0,0,0,0,1,0,0,0,1,3,2,0,0
40,2.09,0,0,0,1,0,0,0,1,0,0,0,0,2,2,0,8
33,1.18,1,0,1,0,0,0,0,1,0,0,1,0,14,14,0,0
30,3.32,1,0,0,0,1,0,0,1,0,0,0,0,20,10,0,1
23,4.97,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,15
37,4.14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
74,5.0,0,0,0,1,0,0,1,0,0,0,0,1,7,1,15,5
63,0.9,0,0,1,0,0,0,0,1,0,0,0,1,2,0,1,0
74,1.18,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
55,3.08,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
59,5.0,1,0,0,1,0,0,1,0,0,0,0,1,6,1,8,3
37,2.28,1,0,0,0,1,0,1,0,0,0,0,0,3,1,12,1
42,5.0,0,0,1,0,0,0,1,0,0,0,0,0,6,5,0,1
75,4.62,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0
28,5.0,0,0,0,1,0,0,0,1,0,0,1,0,4,4,0,15
21,1.36,1,1,0,0,0,0,0,1,0,0,1,0,14,14,0,0
80,5.0,1,0,0,1,0,0,0,0,0,1,0,0,4,1,0,0
71,1.56,1,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0
79,1.68,0,0,0,0,0,0,0,0,0,1,0,1,5,0,12,0
54,4.66,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
56,2.11,0,1,0,0,0,0,1,0,0,0,0,1,14,0,0,12
80,2.37,1,0,0,1,0,0,0,0,0,1,0,0,1,1,3,1
45,0.75,1,0,0,1,0,0,0,0,1,0,0,0,2,2,2,5
25,3.31,1,0,0,1,0,0,0,1,0,0,0,0,3,1,0,0
31,1.0,0,0,0,0,0,1,0,0,0,1,1,0,2,2,4,2
33,3.84,1,0,0,1,0,0,1,0,0,0,1,0,10,2,3,2
41,0.96,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0
47,1.23,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
80,2.36,0,0,0,1,0,0,0,0,0,1,0,1,2,0,0,4
80,1.85,1,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0
30,0.15,0,0,0,1,0,0,0,0,0,1,1,0,0,0,3,0
52,2.04,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
63,4.86,1,0,0,1,0,0,0,0,0,1,0,0,5,0,15,0
47,2.72,1,0,0,0,0,0,0,0,0,1,0,0,3,3,1,3
23,0.0,1,0,0,1,0,0,0,0,0,1,1,0,19,10,5,1
54,0.0,0,0,1,0,0,0,0,1,0,0,0,1,2,2,0,8
60,5.0,1,0,1,0,0,0,0,0,0,1,0,0,2,0,10,0
36,5.0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0
60,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
66,1.49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
68,1.8,1,0,0,0,0,1,0,0,0,1,0,0,3,3,1,0
45,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,0.72,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,10
72,1.13,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
36,4.4,1,0,0,0,0,0,0,1,0,0,0,0,6,1,0,0
42,5.0,1,0,1,0,0,0,0,0,0,1,0,0,2,2,2,0
47,0.45,1,0,0,0,1,0,0,1,0,0,0,0,0,0,8,0
77,0.62,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
38,1.27,0,0,0,0,0,0,0,0,0,1,1,0,2,2,3,3
63,5.0,0,1,0,0,0,0,1,0,0,0,0,0,2,2,0,0
43,2.3,0,0,0,0,1,0,0,0,0,1,0,0,2,2,0,0
48,1.17,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
69,1.54,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0
36,5.0,0,0,0,1,0,0,1,0,0,0,0,0,12,2,1,20
54,0.0,0,0,1,0,0,0,0,0,0,1,1,0,2,2,8,0
48,5.0,1,1,0,0,0,0,1,0,0,0,0,0,2,2,0,0
80,3.98,0,0,0,1,0,0,1,0,0,0,0,1,10,3,0,0
68,1.24,1,0,0,1,0,0,0,1,0,0,0,1,5,2,1,0
69,0.96,0,0,1,0,0,0,0,0,0,0,1,0,4,2,2,3
49,5.0,1,0,0,1,0,0,1,0,0,0,0,0,10,3,0,0
40,3.73,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
48,5.0,0,0,0,0,0,1,1,0,0,0,0,0,5,1,0,1
65,2.33,1,0,0,1,0,0,0,1,0,0,0,0,4,3,12,1
52,4.17,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
39,0.95,0,0,1,0,0,0,0,0,0,1,0,0,3,3,1,0
45,1.38,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
69,4.43,0,0,0,0,0,1,0,0,0,1,0,0,7,5,5,0
74,0.79,0,0,0,1,0,0,0,0,0,1,0,0,5,3,1,0
27,4.08,0,0,0,0,1,0,1,0,0,0,1,0,5,4,0,1
52,0.02,1,0,0,0,0,0,0,0,0,0,0,0,7,3,8,0
29,1.62,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2
73,5.0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
60,0.0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
22,1.36,0,0,0,1,0,0,0,0,0,1,0,0,3,1,0,1
30,2.11,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0
52,1.72,0,0,1,0,0,0,0,1,0,0,0,0,4,4,0,0
50,2.03,1,0,0,1,0,0,0,0,0,1,0,1,1,1,2,0
69,3.87,0,0,0,1,0,0,1,0,0,0,0,1,3,0,1,1
80,1.81,1,0,0,1,0,0,0,1,0,0,0,1,3,0,0,0
55,3.59,1,0,0,0,1,0,0,0,0,1,0,0,10,8,8,0
63,0.15,1,0,1,0,0,0,0,1,0,0,1,0,2,2,8,8
45,0.56,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,4
56,3.84,1,0,0,1,0,0,0,0,0,1,0,1,13,0,0,0
43,1.38,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,8
67,2.65,1,0,0,1,0,0,0,1,0,0,0,1,0,0,8,3
41,1.49,0,1,0,0,0,0,0,1,0,0,0,0,3,2,0,0
46,0.64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30,0.27,0,0,1,0,0,0,0,1,0,0,0,0,3,2,0,4
29,1.4,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
72,0.6,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
80,5.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
50,4.9,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
43,1.61,0,0,1,0,0,0,0,1,0,0,0,0,2,2,1,4
54,2.85,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38,1.49,0,0,0,0,0,0,0,0,1,0,0,0,2,2,15,0
80,1.42,0,0,0,1,0,0,0,0,0,1,0,1,2,2,0,4
55,2.61,0,0,0,0,1,0,0,1,0,0,0,0,3,1,0,0
78,3.25,0,0,0,1,0,0,0,0,0,1,0,0,1,1,2,0
52,1.17,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0
68,1.77,0,0,0,1,0,0,0,0,0,0,0,1,2,2,2,0
80,3.33,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2
80,5.0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,10,1
28,4.98,0,0,1,0,0,0,1,0,0,0,1,0,21,8,3,3
46,5.0,0,0,0,1,0,0,1,0,0,0,0,0,5,1,20,0
69,2.22,0,0,1,0,0,0,1,0,0,0,1,0,10,2,0,0
70,0.99,1,0,0,0,1,0,0,0,1,0,0,0,1,1,2,1
45,0.72,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4
32,1.98,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
80,5.0,1,0,0,1,0,0,1,0,0,0,0,0,3,1,1,7
45,1.66,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0
64,1.65,1,0,0,1,0,0,0,0,0,1,0,1,14,7,0,30
43,2.15,0,0,1,0,0,0,0,1,0,0,0,1,7,7,0,0
80,2.16,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8
45,4.76,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
33,1.64,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
46,0.8,1,0,0,0,0,0,0,1,0,0,0,0,2,0,8,0
45,1.26,1,0,0,0,1,0,0,0,0,1,0,0,10,0,0,0
29,0.09,0,1,0,0,0,0,0,0,0,1,0,1,3,3,4,4
35,3.69,0,0,0,1,0,0,0,0,0,1,0,0,2,1,0,5
41,2.49,0,0,1,0,0,0,0,1,0,0,0,0,3,1,0,0
71,1.17,1,0,0,0,1,0,0,0,0,0,0,0,5,2,0,0
55,3.43,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
64,2.82,0,0,0,1,0,0,0,0,0,1,0,1,0,0,10,4
80,4.35,1,0,0,1,0,0,0,1,0,0,0,0,3,0,0,10
33,0.49,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,0
61,5.0,0,0,0,1,0,0,0,1,0,0,0,0,4,4,0,0
41,3.47,1,0,0,1,0,0,0,1,0,0,0,0,21,3,15,1
25,1.05,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5
78,1.54,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
40,5.0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0
55,0.04,0,0,1,0,0,0,0,0,0,1,0,1,3,3,0,0
49,3.85,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0
38,0.87,1,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0
61,1.52,0,0,0,1,0,0,0,1,0,0,0,0,6,5,2,0
40,3.32,0,0,1,0,0,0,0,0,0,1,0,1,4,4,0,0
37,5.0,1,1,0,0,0,0,1,0,0,0,0,0,6,2,8,0
63,4.62,1,0,0,1,0,0,0,0,0,1,0,0,5,5,10,10
80,2.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
51,4.97,0,0,0,1,0,0,1,0,0,0,0,0,5,0,0,2
30,4.07,1,0,1,0,0,0,0,0,0,1,1,0,8,8,4,2
72,4.14,1,0,0,1,0,0,0,0,0,1,0,0,2,0,2,3
43,4.85,1,0,1,0,0,0,0,1,0,0,0,0,3,1,0,1
37,1.63,0,0,0,1,0,0,1,0,0,0,0,0,5,2,2,12
49,0.82,0,0,0,1,0,0,0,0,0,1,1,0,2,2,0,15
35,3.66,0,0,0,0,1,0,1,0,0,0,0,0,5,0,0,0
32,5.0,0,0,0,1,0,0,1,0,0,0,0,0,6,2,0,4
50,1.47,1,0,0,0,1,0,0,0,0,1,0,0,3,3,0,0
59,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,2.04,1,0,0,0,1,0,0,0,1,0,0,0,2,2,2,4
33,5.0,0,0,0,1,0,0,1,0,0,0,0,0,8,0,3,2
26,3.88,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,2
40,0.05,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
44,3.4,0,0,1,0,0,0,1,0,0,0,0,0,10,3,15,4
42,2.89,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31,4.56,0,0,0,0,0,0,1,0,0,0,1,0,3,1,0,0
23,1.22,1,0,0,1,0,0,0,1,0,0,1,0,21,5,0,0
57,1.48,1,0,0,1,0,0,0,0,0,1,0,0,0,0,5,2
46,2.41,1,0,0,1,0,0,0,0,0,1,0,0,10,10,0,0
33,2.89,1,0,1,0,0,0,1,0,0,0,1,0,2,1,12,4
26,0.58,0,0,0,0,0,0,0,1,0,0,1,0,2,2,0,0
63,0.28,1,0,1,0,0,0,0,0,0,0,1,0,4,0,0,0
67,5.0,1,0,1,0,0,0,1,0,0,0,0,0,4,3,4,0
60,1.78,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
46,1.79,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,2
38,3.88,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,0
49,5.0,1,1,0,0,0,0,1,0,0,0,0,0,15,2,0,0
55,2.44,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
41,5.0,0,0,1,0,0,0,1,0,0,0,1,0,4,4,0,0
80,3.95,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,15
39,2.4,1,0,0,0,1,0,0,0,0,1,1,0,2,1,2,0
56,4.61,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0
22,1.54,1,1,0,0,0,0,0,0,0,1,1,0,3,3,7,0
28,1.13,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,47
41,0.55,0,0,1,0,0,0,0,1,0,0,0,1,3,0,1,0
41,2.65,1,0,0,0,1,0,0,1,0,0,0,0,4,4,2,3
48,0.4,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2,2
36,2.64,1,0,0,1,0,0,0,1,0,0,0,0,3,2,1,1
70,5.0,1,0,0,1,0,0,0,1,0,0,0,0,8,0,6,0
38,4.76,0,0,0,1,0,0,1,0,0,0,0,0,2,0,10,0
63,1.22,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39,2.82,1,1,0,0,0,0,1,0,0,0,0,0,6,3,0,0
67,1.33,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
51,2.57,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1
34,0.41,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
39,1.72,0,0,0,0,0,1,0,0,0,1,1,0,14,13,15,0
43,1.67,0,0,0,1,0,0,0,0,0,0,0,0,3,3,2,0
65,1.22,0,0,1,0,0,0,0,1,0,0,0,1,5,3,2,2
80,1.82,0,0,0,1,0,0,0,0,0,0,0,1,4,4,0,0
40,2.18,0,0,1,0,0,0,0,0,0,1,1,0,7,1,0,3
66,1.16,0,1,0,0,0,0,0,0,1,0,0,0,4,0,0,0
80,1.48,0,0,0,1,0,0,0,0,0,1,0,1,0,0,15,2
36,2.33,1,0,1,0,0,0,0,0,0,0,0,0,14,14,0,0
65,0.04,1,0,0,0,1,0,0,0,1,0,0,0,14,6,0,0
63,2.19,1,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0
61,1.45,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
21,3.88,1,0,0,1,0,0,0,0,0,1,1,0,5,0,0,0
27,1.52,1,0,0,0,0,0,0,0,1,0,0,0,21,2,2,4
75,1.06,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1
58,1.85,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33,5.0,1,0,0,1,0,0,1,0,0,0,0,0,6,0,0,0
34,5.0,1,0,1,0,0,0,0,0,0,1,0,0,4,4,0,0
21,1.05,0,0,0,0,1,0,0,1,0,0,1,0,10,10,0,0
57,0.1,0,0,1,0,0,0,0,0,0,0,1,0,3,0,1,0
38,0.17,1,0,1,0,0,0,0,0,0,1,1,0,0,0,3,0
64,4.57,0,0,1,0,0,0,0,1,0,0,0,0,2,2,3,0
25,0.66,0,1,0,0,0,0,1,0,0,0,1,0,14,2,0,0
21,0.21,1,0,0,0,0,1,0,1,0,0,0,0,1,1,2,25
50,5.0,1,0,0,0,1,0,0,0,0,1,0,0,8,0,0,0
35,0.58,0,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0
22,0.68,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0
44,5.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
28,2.89,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0
24,4.0,1,0,0,1,0,0,1,0,0,0,0,0,14,0,10,0
28,3.75,0,0,0,1,0,0,0,0,0,1,1,0,7,2,0,0
57,1.33,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0
61,4.25,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
80,1.82,1,0,0,1,0,0,0,0,0,0,0,0,3,2,0,20
55,3.65,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1
63,1.36,1,0,0,0,0,0,0,0,1,0,0,0,3,3,0,0
70,5.0,1,0,1,0,0,0,1,0,0,0,0,1,2,2,0,0
41,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,4.69,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0
39,4.47,0,0,0,1,0,0,1,0,0,0,0,0,1,0,10,0
33,5.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
80,0.86,0,0,0,0,1,0,0,0,0,1,0,1,3,0,0,0
47,1.24,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2
45,0.35,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1
21,3.88,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
60,3.63,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7,0
63,4.16,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0
47,3.47,1,0,1,0,0,0,1,0,0,0,0,0,10,0,0,0
76,1.34,0,0,0,1,0,0,0,1,0,0,0,0,2,2,0,1
80,1.06,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,10
21,2.79,1,0,1,0,0,0,0,0,0,0,1,0,3,3,0,10
56,2.25,0,0,0,1,0,0,0,0,0,1,1,0,1,0,2,0
20,5.0,1,0,0,1,0,0,0,1,0,0,1,0,2,1,12,0
80,0.91,0,0,1,0,0,0,0,1,0,0,0,1,2,2,0,0
65,2.91,0,0,0,1,0,0,0,0,0,1,0,1,3,3,0,2
80,1.7,1,0,0,1,0,0,1,0,0,0,0,0,2,0,7,0
39,4.57,0,0,1,0,0,0,0,0,0,1,0,1,4,4,0,3
66,1.02,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1
24,5.0,1,0,0,1,0,0,0,1,0,0,1,0,2,1,0,0
65,0.92,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
45,2.21,1,0,0,1,0,0,0,1,0,0,0,0,8,7,0,0
